"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1996-01","0.94"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1996-02","0.66"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1996-03","1.19"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1996-04","0.52"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1996-05","1.61"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1996-06","2.92"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1996-07","2.73"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1996-08","2.99"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1996-09","2.80"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1996-10","1.73"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1996-11","1.84"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1996-12","0.69"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1997-01","0.85"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1997-02","0.59"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1997-03","0.97"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1997-04","3.26"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1997-05","0.32"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1997-06","1.24"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1997-07","2.20"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1997-08","1.08"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1997-09","1.73"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1997-10","2.29"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1997-11","0.31"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1997-12","0.09"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1998-01","0.09"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1998-02","1.68"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1998-03","0.39"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1998-04","0.67"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1998-05","1.10"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1998-06","2.91"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1998-07","1.89"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1998-08","9.29"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1998-09","0.98"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1998-10","3.09"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1998-11","1.40"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1998-12","0.24"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1999-01","1.13"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1999-02","0.39"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1999-03","0.25"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1999-04","1.61"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1999-05","6.96"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1999-06","3.61"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1999-07","2.52"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1999-08","7.91"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1999-09","1.31"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1999-10","0.43"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1999-11","0.10"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","1999-12","0.23"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2000-01","0.39"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2000-02","1.74"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2000-03","1.28"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2000-04","1.52"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2000-05","2.73"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2000-06","5.11"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2000-07","4.03"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2000-08","1.00"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2000-09","0.98"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2000-10","2.48"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2000-11","1.53"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2000-12","0.24"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2001-01","0.46"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2001-02","0.44"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2001-03","0.24"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2001-04","1.88"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2001-05","2.00"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2001-06","6.92"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2001-07","7.31"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2001-08","0.00"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2001-09","1.07"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2001-10","0.85"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2001-11","0.06"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2001-12","0.13"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2002-01","0.33"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2002-02","0.13"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2002-03","0.80"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2002-04","1.15"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2002-05","0.52"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2002-06","1.53"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2002-07","2.61"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2002-08","2.40"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2002-09","0.63"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2002-10","0.79"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2002-11","0.13"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2002-12","0.33"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2003-01","0.27"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2003-02","0.23"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2003-03","0.43"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2003-04","0.85"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2003-05","5.26"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2003-06","2.11"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2003-07","1.36"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2003-08","0.26"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2003-09","1.77"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2003-10","0.63"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2003-11","0.43"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2003-12","0.48"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2004-01","0.59"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2004-02","0.32"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2004-03","1.25"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2004-04","0.78"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2004-05","1.39"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2004-06","3.17"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2004-07","2.83"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2004-08","2.29"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2004-09","2.07"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2004-10","1.09"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2004-11","0.14"
"USW00024011","BISMARCK MUNICIPAL AIRPORT, ND US","46.78232","-100.75752","503.2","2004-12","0.19"
