STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2001-02,1.61
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2001-03,1.22
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2001-04,1.42
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2001-05,6.72
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2001-06,3.25
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2001-07,4.72
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2001-08,1.84
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2001-09,5.45
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2001-10,1.18
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2001-11,0.5
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2001-12,0.04
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2002-01,0.52
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2002-02,0.31
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2002-03,0.39
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2002-04,2.17
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2002-05,2.09
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2002-06,0.94
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2002-07,2.54
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2002-08,4.02
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2002-09,1.32
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2002-10,3.04
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2002-11,0.07
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2002-12,0.03
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2003-01,0.01
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2003-02,0.42
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2003-03,2.19
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2003-04,3.75
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2003-05,2.31
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2003-06,4.5
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2003-07,0.01
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2003-08,2.99
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2003-09,6.46
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2003-10,0.39
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2003-11,0.15
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2003-12,0.43
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2004-01,0.32
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2004-02,0.68
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2004-03,2.03
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2004-04,1.49
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2004-05,1.55
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2004-06,4.28
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2004-07,7.45
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2004-08,1.76
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2004-09,1.96
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2004-10,1.77
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2004-11,0.78
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2004-12,0
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2005-01,1.12
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2005-02,1.62
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2005-03,2.99
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2005-04,2.33
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2005-05,1.58
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2005-06,3
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2005-07,2.33
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2005-08,3.04
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2005-09,1.93
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2005-10,2.67
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2005-11,0.76
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2005-12,0.29
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2006-01,0.02
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2006-02,0
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2006-03,1.3
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2006-04,1.49
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2006-05,1.05
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2006-06,3.02
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2006-07,0.86
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2006-08,4.28
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2006-09,2.12
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2006-10,1.43
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2006-11,0.27
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2006-12,2.81
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2007-01,0.51
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2007-02,2.04
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2007-03,4.83
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2007-04,1.77
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2007-05,5.39
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2007-06,2.6
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2007-07,6.02
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2007-08,2.56
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2007-09,1.95
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2007-10,2.34
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2007-11,0.27
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2007-12,2.31
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2008-01,0.44
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2008-02,1.3
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2008-03,0.41
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2008-04,1.95
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2008-05,6.85
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2008-06,1.85
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2008-07,4.02
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2008-08,3.41
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2008-09,1.42
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2008-10,6.03
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2008-11,0.7
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2008-12,0.24
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2009-01,0.03
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2009-02,0.03
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2009-03,0.01
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2009-04,3.34
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2009-05,2.22
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2009-06,2.28
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2009-07,2.76
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2009-08,5.1
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2009-09,1.67
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2009-10,2.09
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2009-11,1.02
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2009-12,1.19
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2010-01,0.18
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2010-02,0.42
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2010-03,2.02
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2010-04,1.6
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2010-05,3.61
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2010-06,3.78
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2010-07,2.75
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2010-08,5.4
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2010-09,2.11
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2010-10,0.07
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2010-11,0.86
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2010-12,0.18
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2011-01,0.35
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2011-02,0.57
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2011-03,0.67
USC00143527,"HAYS 1 S, KS US",38.8586,-99.3358,612.6,2011-04,1.04
